country,region_name,subregion_name,sector_name,group_name,crag_name,route_name,rock_type,geo,exposure,link,grade,height,pitches,bolt,anchor,type,steepness
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Homo Taternicus","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,6933.html","V+","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Klasztor pełen niespodzianek","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,6997.html","VI.2+","12m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Komin Janocika","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4228.html","V","14m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Komin wiewiórek","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4224.html","V-","14m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Lato upadłych aniołów","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4221.html","VI.3+","14m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","możliwość","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4222.html","?","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","możliwość II","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4229.html","?","14m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","możliwość III","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4230.html","?","12m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Nie dmuchaj mnie w autobusie","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4225.html","VI.1","10m","1","3","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Obol","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,7274.html","VI.1","14m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Panna z Siedmiogrodu","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4226.html","VI.1+","12m","1","4","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Parada Słoni","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,6657.html","VI-","14m","1","5","TAK","ubezpieczona","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Salve Imperator Hades","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4220.html","VI.2","14m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Sereno E!","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,6656.html","VI.4+","15m","1","5","TAK","ubezpieczona","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Styks","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,7275.html","VI+/1","20m","1","9","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Czarcie Wrota","Hades","Transylwania","Wapień","N 50°10'37.9914"" E 19°44'52.0074""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,4227.html","VI.1","10m","1","3","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Ani me, ani be, ani kukuryku","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4233.html","VI.3","18m","1","8","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Apoteoza wytrysku","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4234.html","VI.4","16m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Baby zombie","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,7764.html","VI","20m","1","9","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Depresja Lipczyńskiej","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4236.html","VI+","18m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Enpec","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,7676.html","III+","20m","1","8","TAK","ubezpieczona","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Kant Lipczyńskiej","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4235.html","VI","18m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Lipczyńska","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4232.html","VI.2+","18m","1","8","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Minecraft","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,7677.html","V","20m","1","9","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Niemy cyk","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4237.html","VI.1","16m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Ryski Dziędzielewicza","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4231.html","VI.2","18m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Turnia Lipczyńskiej","Środek Lipczyńskiej","Wapień","N 50°10'34.1976"" E 19°44'34.587""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,578.html","VI.4/4+","20m","1","8","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Fischer-Łapiński","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4238.html","V","20m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Jesionka","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4241.html","VI.1+","20m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Lewa Płyta Sasa","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,602.html","VI.2","24m","1","9","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Nienasycenie","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4243.html","VI.4+/5","16m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Pożegnanie jesieni","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4242.html","VI.5+","20m","1","9","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Prawa Płyta Sasa","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,604.html","VI.2","25m","1","8","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Primadonna","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4244.html","VI.4","18m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Płyta Sasa","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,603.html","VI+/1","25m","1","9","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Wichry Zimy","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,7903.html","VI+","19m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Wielka Dupa Słonia","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,605.html","VI.2","22m","1","6","TAK","ubezpieczona","przewieszona"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Wielka niewiadoma","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,601.html","VI.1","22m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Wysoki komin","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4239.html","VI-","20m","1","7","NIE","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Płyta Sasa i Ściana Luster","Wysoki komin wprost","Wapień","N 50°10'33.603"" E 19°44'34.2348""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4240.html","VI+","20m","1","6","NIE","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","16 Jan Łary","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4269.html","VI.1+","10m","1","3","NIE","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Baby zombie","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,7763.html","VI","20m","1","9","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Jedna chwila dla debila","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4265.html","VI","14m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Lewy meningitis","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4259.html","VI.3","14m","1","5","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Massive Attack","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4245.html","VI.4","20m","1","9","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Mała Dupa Słonia","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,606.html","VI.1+","14m","1","4","TAK","ubezpieczona","przewieszona"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Małpie ryski","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4247.html","VI.2","20m","1","9","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Metamorfoza furmana","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4253.html","VI.4+","18m","1","10","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Metaxa","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4267.html","VI.1+","10m","1","3","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","możliwość","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4254.html","?","20m","1","8","NIE","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","możliwość II","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4268.html","?","10m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Murarz II - Decydujące starcie","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4256.html","VI.5+/6","16m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Murarz III - Koniec epoki","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4255.html","VI.5","14m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Murarz IV - Reaktywacja","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,284.html","VI.5","14m","1","8","TAK","ubezpieczona","przewieszona"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Młodzież wszechpolska","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4266.html","VI.1","12m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Nagły atak murarza","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4264.html","VI.5/5+","14m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Niepokalana nekrofilia","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4249.html","VI.5+","20m","1","10","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Południowa","Dolina Będkowska","Dupa Słonia","Murarze i Płaska Turniczka","Obywatel Scurvy","Wapień","N 50°10'32.0154"" E 19°44'35.988""","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,4262.html","VI.3+","14m","1","7","TAK","ubezpieczona","mieszana"
